benchmark_id,platform_type,benchmark,split,task
m2w_train,web,Mind2Web,train,Play a podcast about F1
m2w_train,web,Mind2Web,train,"Locate a store in spring, Texas."
m2w_train,web,Mind2Web,train,Find all outdoor events this month in NYC
m2w_train,web,Mind2Web,train,check car toll rate for bridges and tunnels
m2w_train,web,Mind2Web,train,Get a list of Administrative and Clerical jobs MTA is currently recruiting for in Brooklyn
m2w_train,web,Mind2Web,train,View Fares from Grand Central to Stoney Brook for Port Jefferson after 10:00pm for adult.
m2w_train,web,Mind2Web,train,Plan a trip with the least amount of walking from Central Park Zoo to the Broadway Theater.
m2w_train,web,Mind2Web,train,"Search for cars to pick up at the laguardia airport in April 12th, 2023 midnight
 and return to same location at noon"
m2w_train,web,Mind2Web,train,Search for car options to pick up at any location near 10023 on april 12 at 3 am
m2w_train,web,Mind2Web,train,Book me a flight from BWI to NYC for 2 for August 2nd-August 7th
m2w_train,web,Mind2Web,train,Check the balance for a gift card with the number 1000000000000000 and pin 1222
m2w_train,web,Mind2Web,train,Browse the on demand sales section and rent a film in HD format.
m2w_train,web,Mind2Web,train,View the full menu for AMC Dine-In
m2w_train,web,Mind2Web,train,Select an event from the 2019 UFC schedule and show me the full profile from one of the athletes
m2w_train,web,Mind2Web,train,check the NBA score board on March 11th
m2w_train,web,Mind2Web,train,Find the highest-rated mover in Honolulu to shift a vehicle and large appliances out of state and who has virtual discussion options available.
m2w_train,web,Mind2Web,train,Buy the cheapest used women's running shoes available in a size 5
m2w_train,web,Mind2Web,train,"Buy a GoBites Uno Spork in the color magenta and have it delivered to a store in Seattle, WA. Checkout with default address, and use credit number 123456789, CVV 123, expire 01, 2024"
m2w_train,web,Mind2Web,train,Browse bluetooth headphones with active noise-cancellation.
m2w_train,web,Mind2Web,train,"Browse the top 50 hip hop chart and play the top track, then add this track to a newly created private playlist named Top Hip Hop."
m2w_train,web,Mind2Web,train,Make a playlist and add 3 songs from popular Selena Gomez tracks and name it Love.
m2w_train,web,Mind2Web,train,"Find tickets from Manchester Piccadilly to any station in London on April 8, leaving nearest 10 AM for 1 adult"
m2w_train,web,Mind2Web,train,Add a NBA basketball game for the PS5 to the shoping cart
m2w_train,web,Mind2Web,train,find Panini Diamond Kings Baseball cards set below $25.
m2w_train,web,Mind2Web,train,Add two $50 playstation store gift cards to cart
m2w_train,web,Mind2Web,train,Check the trade-in value for Call of Duty: Black Ops III for Xbox One.
m2w_train,web,Mind2Web,train,Find used Xbox series X available.
m2w_train,web,Mind2Web,train,Search receipt with the eTicket 12345678 for the trip reserved by Jason Two
m2w_train,web,Mind2Web,train,Find John Atas's trip with the confirmation number 1000001
m2w_train,web,Mind2Web,train,Find the schedule for the Dallas Mavericks.
m2w_train,web,Mind2Web,train,Browse cafes that have outdoor seating and is dog friendly.
m2w_train,web,Mind2Web,train,"Search for locksmiths near Texas City, Texas that provide virtual consultations and  are open now."
m2w_train,web,Mind2Web,train,Add $100 Google Play Gift Card to cart and recipient email address as abc@abc.com
m2w_train,web,Mind2Web,train,Add a CVS brand covid home test kit to the cart.
m2w_train,web,Mind2Web,train,Check all Bayern Munich goalie stats
m2w_train,web,Mind2Web,train,Check Real Madrid player Vinicius Junior bio
m2w_train,web,Mind2Web,train,check the winning odds in the Champions League for Real Madrid against Chelsea.
m2w_train,web,Mind2Web,train,Add Uncharted: Legacy of Thieves Collection to my guide and find the Queen's bracelet information.
m2w_train,web,Mind2Web,train,"Search for Limited Time Offers available in the Kids section and filter by size, 11-12Y(150)."
m2w_train,web,Mind2Web,train,Show all the women cropped tops with lowest price first.
m2w_train,web,Mind2Web,train,"Search for women's sports wear, size S."
m2w_train,web,Mind2Web,train,Find kids 13Y size t shirts and add 3 to cart.
m2w_train,web,Mind2Web,train,"Find the release date and supported platforms for the game ""Elden Ring."""
m2w_train,web,Mind2Web,train,Show popular news which is at number one in comics.
m2w_train,web,Mind2Web,train,Show me news about the ps5.
m2w_train,web,Mind2Web,train,Find deals for Hotels in Mexico.
m2w_train,web,Mind2Web,train,Find guided vacations in Europe for more than 10 nights in the month of July
m2w_train,web,Mind2Web,train,Open the most popular photos of the Adam A-500 model aircraft.
m2w_train,web,Mind2Web,train,Look up Popular Photos in the Community featuring Aegean Airlines
m2w_train,web,Mind2Web,train,Find the status of flight #039028
m2w_train,web,Mind2Web,train,Show the list of countries with the highest number of seen aircrafts.
m2w_train,web,Mind2Web,train,"Find Airport information of Camarillo Airport, CA and check weather."
m2w_train,web,Mind2Web,train,Create a new list and add four items from the personal care category at Walgreens.
m2w_train,web,Mind2Web,train,Find reggae concerts this weekend.
m2w_train,web,Mind2Web,train,"Get WWE tickets for April 10 event happening in seattle, and book 4 cheapest lower level tickets."
m2w_train,web,Mind2Web,train,Show me the recent trades
m2w_train,web,Mind2Web,train,Add games with the title Atlantis to my collection.
m2w_train,web,Mind2Web,train,Favorite the top rock track
m2w_train,web,Mind2Web,train,"Find a woman t-shirt in xl size from merchandise section, add 2 pieces to the cart and check out."
m2w_train,web,Mind2Web,train,"Book a cheapest train ticket in upstairs deck and at least one window seat from Paris to Milan on March 26, departing after noon for 16 year old and 45 year old."
m2w_train,web,Mind2Web,train,"Find a cheapest standard train ticket from London to Sheffield on March, 29, arriving by 10:45 am for 2 adults."
m2w_train,web,Mind2Web,train,Find forum threads which include the name Taylor Swift in the title within last month
m2w_train,web,Mind2Web,train,Find all time popular drop c rock tab of beginner difficulty
m2w_train,web,Mind2Web,train,Open the profile page for author of latest shot
m2w_train,web,Mind2Web,train,"Filter search results for guitar tabs to only show songs with a difficulty rating of ""Beginner"""
m2w_train,web,Mind2Web,train,Find recently added guitar pro non-acoustic tab intros
m2w_train,web,Mind2Web,train,Add the best rated ukulele tab to my favorites
m2w_train,web,Mind2Web,train,Find the highest rated Drop D guitar tab from the 1990s.
m2w_train,web,Mind2Web,train,"Find beauty salons that are rated A and accept coupons in Seattle, WA."
m2w_train,web,Mind2Web,train,Find a veterinarian emergency service for dogs in Hawaii with a BBB rating of A+
m2w_train,web,Mind2Web,train,Show the hot deals within 500 miles from 10001
m2w_train,web,Mind2Web,train,Show me the Lava Hot Springs East KOA photo gallery.
m2w_train,web,Mind2Web,train,Get directions for the Koa resort campground in Arizona
m2w_train,web,Mind2Web,train,Renew a existing KOA rewards account with the rewards number 1000000001 e postal code 10023
m2w_train,web,Mind2Web,train,See what deals there are for Dish Outdoor.
m2w_train,web,Mind2Web,train,"Use the trip planner for a trip between Cheyenne, WY and Helena, MT."
m2w_train,web,Mind2Web,train,Browse glamping locations in Northern California.
m2w_train,web,Mind2Web,train,Find tickets as gifts and book 2 tickets for stand-up comedian Dave Chappelle and the roots shows.
m2w_train,web,Mind2Web,train,Browse tickets for Chicago Bears games.
m2w_train,web,Mind2Web,train,Show events in Los Angeles and select the one on the Friday this weekend.
m2w_train,web,Mind2Web,train,Show me the Flight schedules and notifications for a flight outside the us from BHZ to EWN leaving on april 30
m2w_train,web,Mind2Web,train,Check status of flight 6944 on April 6
m2w_train,web,Mind2Web,train,check the lowest price ticket including fees to the next M3 Rock Festival - 2 Day Pass
m2w_train,web,Mind2Web,train,search the best VIP seat to the Red Hot Chili Peppers 2023 Tour
m2w_train,web,Mind2Web,train,Show me the new arrivals on Easter home decor
m2w_train,web,Mind2Web,train,Browse best selling black hoodies in mens size Big and Tall that is between $25 and $50.
m2w_train,web,Mind2Web,train,"Search for a rental car in Miami, FL for pick up at the airport and drop off at a different location within the same city."
m2w_train,web,Mind2Web,train,book the cheapest hotel in Le maraise neighborhood in paris with 2 room for 3 adult on March 27th to April 2nd.
m2w_train,web,Mind2Web,train,Show latest documentaries on Netflix and add the one with 70+ metascore.
